user_id,age,employment_type,income,credit_score,risk_profile,home_location,account_created_at
U2688,45,self-employed,75288,508,high,Hyderabad,2025-06-19 22:39:56.943567
U2689,38,salaried,116288,625,medium,Delhi,2023-09-03 22:39:56.943567
U2690,42,self-employed,101730,644,medium,Delhi,2022-04-09 22:39:56.943567
U2691,37,self-employed,146854,743,medium,Kanpur,2022-08-03 22:39:56.943567
U2692,56,student,11369,343,high,Bangalore,2024-06-21 22:39:56.943567
U2693,62,self-employed,78306,571,high,Hyderabad,2021-03-12 22:39:56.943567
U2694,65,student,12674,300,high,Mumbai,2022-08-06 22:39:56.943567
U2695,18,student,18508,397,high,Delhi,2024-03-02 22:39:56.943567
U2696,50,salaried,119471,616,medium,Bangalore,2023-08-15 22:39:56.943567
U2697,38,salaried,39788,458,high,Kanpur,2026-01-10 22:39:56.943567
U2698,43,salaried,66286,522,high,Pune,2022-02-01 22:39:56.943567
U2699,19,student,10557,366,high,Mumbai,2021-01-16 22:39:56.943567
U2700,63,salaried,105118,615,medium,Kanpur,2026-01-01 22:39:56.943567
U2701,33,salaried,100665,612,medium,Bangalore,2022-02-15 22:39:56.943567
U2702,59,salaried,79124,504,high,Kanpur,2022-09-17 22:39:56.943567
U2703,35,self-employed,134726,667,medium,Hyderabad,2022-03-15 22:39:56.943567
U2704,25,student,15913,359,high,Mumbai,2025-08-07 22:39:56.943567
U2705,45,student,19970,404,high,Kanpur,2025-03-27 22:39:56.943567
U2706,47,salaried,90184,579,high,Pune,2024-07-04 22:39:56.943567
U2707,19,self-employed,98224,565,high,Mumbai,2025-04-17 22:39:56.943567
U2708,30,self-employed,22760,389,high,Pune,2025-07-09 22:39:56.943567
U2709,19,self-employed,141249,732,medium,Kanpur,2025-10-21 22:39:56.943567
U2710,25,salaried,93908,627,medium,Bangalore,2025-08-27 22:39:56.943567
U2711,40,self-employed,167815,767,low,Bangalore,2020-10-28 22:39:56.943567
U2712,19,salaried,76269,506,high,Bangalore,2020-12-23 22:39:56.943567
U2713,50,student,15920,327,high,Kanpur,2024-11-05 22:39:56.944587
U2714,59,salaried,46632,477,high,Mumbai,2023-09-14 22:39:56.944587
U2715,43,salaried,79875,559,high,Bangalore,2021-07-21 22:39:56.944587
U2716,36,salaried,101922,557,high,Bangalore,2023-03-01 22:39:56.944587
U2717,37,self-employed,54072,461,high,Mumbai,2023-11-01 22:39:56.944587
U2718,50,salaried,35018,424,high,Kanpur,2021-09-07 22:39:56.944587
U2719,58,salaried,73358,569,high,Delhi,2021-03-08 22:39:56.944587
U2720,18,student,19583,396,high,Pune,2024-09-27 22:39:56.944587
U2721,38,salaried,93499,625,medium,Pune,2025-09-10 22:39:56.944587
U2722,45,student,16481,343,high,Delhi,2022-01-10 22:39:56.944587
U2723,39,salaried,60487,462,high,Hyderabad,2025-03-27 22:39:56.944587
U2724,57,student,16273,336,high,Mumbai,2025-07-08 22:39:56.944587
U2725,39,student,11809,367,high,Hyderabad,2024-12-02 22:39:56.944587
U2726,59,student,10460,362,high,Delhi,2023-01-19 22:39:56.944587
U2727,64,salaried,29971,357,high,Pune,2025-03-27 22:39:56.944587
U2728,54,salaried,97084,581,high,Mumbai,2022-11-07 22:39:56.944587
U2729,44,self-employed,22601,321,high,Kanpur,2022-03-16 22:39:56.944587
U2730,47,salaried,117577,693,medium,Mumbai,2024-12-26 22:39:56.944587
U2731,30,self-employed,101139,630,medium,Delhi,2020-11-13 22:39:56.944587
U2732,63,student,9095,347,high,Delhi,2024-12-06 22:39:56.944587
U2733,38,self-employed,180976,887,low,Kanpur,2024-10-29 22:39:56.944587
U2734,46,salaried,82461,546,high,Mumbai,2020-12-30 22:39:56.944587
U2735,50,student,8565,329,high,Mumbai,2023-03-27 22:39:56.944587
U2736,19,student,7095,318,high,Hyderabad,2024-11-13 22:39:56.944587
U2737,45,salaried,64895,448,high,Bangalore,2022-08-16 22:39:56.944587
U2738,25,student,10189,352,high,Delhi,2022-02-25 22:39:56.944587
U2739,57,salaried,75418,568,high,Delhi,2024-02-09 22:39:56.944587
U2740,53,self-employed,71867,490,high,Hyderabad,2021-09-20 22:39:56.944587
U2741,56,salaried,45648,423,high,Kanpur,2020-10-18 22:39:56.944587
U2742,36,self-employed,171181,802,low,Hyderabad,2022-01-29 22:39:56.944587
U2743,62,student,6947,345,high,Delhi,2022-03-05 22:39:56.944587
U2744,53,salaried,61479,524,high,Bangalore,2022-02-06 22:39:56.944587
U2745,39,student,8967,374,high,Kanpur,2023-08-03 22:39:56.944587
U2746,57,salaried,71570,536,high,Pune,2023-09-11 22:39:56.944587
U2747,39,self-employed,188846,893,low,Mumbai,2025-10-18 22:39:56.944587
U2748,23,salaried,38540,411,high,Delhi,2026-01-21 22:39:56.944587
U2749,64,salaried,99917,549,high,Kanpur,2021-04-07 22:39:56.944587
U2750,24,self-employed,53565,501,high,Delhi,2024-01-05 22:39:56.944587
U2751,61,student,8067,300,high,Delhi,2024-11-07 22:39:56.944587
U2752,34,student,5352,333,high,Hyderabad,2023-03-25 22:39:56.944587
U2753,28,self-employed,77116,509,high,Pune,2022-05-28 22:39:56.944587
U2754,34,salaried,102203,586,high,Mumbai,2023-11-01 22:39:56.944587
U2755,42,salaried,80703,555,high,Bangalore,2020-09-14 22:39:56.944587
U2756,24,salaried,72783,474,high,Pune,2023-05-11 22:39:56.944587
U2757,32,salaried,109187,640,medium,Delhi,2023-10-08 22:39:56.944587
U2758,25,salaried,97358,559,high,Pune,2023-08-29 22:39:56.944587
U2759,38,self-employed,169498,793,low,Delhi,2021-03-06 22:39:56.944587
U2760,30,student,5010,300,high,Mumbai,2021-09-21 22:39:56.944587
U2761,28,student,14721,342,high,Bangalore,2020-11-27 22:39:56.944587
U2762,59,salaried,54752,512,high,Bangalore,2023-01-11 22:39:56.944587
U2763,40,salaried,104850,615,medium,Mumbai,2020-10-07 22:39:56.944587
U2764,46,student,6539,309,high,Delhi,2022-05-01 22:39:56.944587
U2765,57,self-employed,173473,811,low,Mumbai,2020-11-09 22:39:56.944587
U2766,22,self-employed,29557,355,high,Delhi,2023-12-18 22:39:56.944587
U2767,41,self-employed,166673,763,low,Mumbai,2025-06-03 22:39:56.944587
U2768,35,self-employed,100905,608,medium,Bangalore,2024-05-27 22:39:56.944587
U2769,32,salaried,111165,680,medium,Bangalore,2021-02-27 22:39:56.944587
U2770,23,salaried,89978,522,high,Delhi,2025-03-20 22:39:56.944587
U2771,63,self-employed,67727,534,high,Kanpur,2023-02-21 22:39:56.944587
U2772,35,self-employed,113827,603,medium,Bangalore,2024-08-20 22:39:56.944587
U2773,43,self-employed,131731,702,medium,Kanpur,2022-12-19 22:39:56.944587
U2774,34,student,19277,337,high,Pune,2023-04-20 22:39:56.944587
U2775,33,student,9666,323,high,Mumbai,2026-01-06 22:39:56.944587
U2776,23,student,18547,330,high,Kanpur,2023-08-18 22:39:56.944587
U2777,21,self-employed,121282,617,medium,Pune,2020-09-02 22:39:56.944587
U2778,25,salaried,56479,483,high,Delhi,2022-06-15 22:39:56.944587
U2779,25,salaried,44441,425,high,Delhi,2022-02-10 22:39:56.944587
U2780,48,salaried,35069,360,high,Hyderabad,2020-11-28 22:39:56.944587
U2781,27,self-employed,69714,558,high,Pune,2022-01-29 22:39:56.944587
U2782,61,self-employed,53950,424,high,Hyderabad,2022-01-21 22:39:56.944587
U2783,23,student,8777,327,high,Pune,2025-12-31 22:39:56.944587
U2784,25,student,15941,307,high,Mumbai,2021-07-13 22:39:56.945591
U2785,20,salaried,59708,433,high,Pune,2021-12-05 22:39:56.945591
U2786,31,salaried,87034,548,high,Delhi,2021-06-16 22:39:56.945591
U2787,28,student,14663,357,high,Kanpur,2022-11-26 22:39:56.945591
U2788,41,salaried,62311,510,high,Kanpur,2024-03-24 22:39:56.945591
U2789,46,salaried,48565,398,high,Pune,2025-03-18 22:39:56.945591
U2790,36,student,18472,335,high,Kanpur,2024-08-16 22:39:56.945591
U2791,61,salaried,103351,626,medium,Hyderabad,2024-02-18 22:39:56.945591
U2792,36,student,5974,319,high,Bangalore,2023-04-23 22:39:56.945591
U2793,35,self-employed,164062,744,medium,Kanpur,2022-10-28 22:39:56.945591
U2794,47,salaried,93250,568,high,Bangalore,2021-01-21 22:39:56.945591
U2795,61,salaried,55817,479,high,Pune,2024-01-09 22:39:56.945591
U2796,18,self-employed,63981,513,high,Pune,2025-01-30 22:39:56.945591
U2797,41,salaried,64919,531,high,Pune,2023-09-21 22:39:56.945591
U2798,63,salaried,61939,469,high,Bangalore,2022-01-21 22:39:56.945591
U2799,56,student,13052,334,high,Mumbai,2024-03-27 22:39:56.945591
U2800,53,self-employed,45374,430,high,Mumbai,2025-06-12 22:39:56.945591
U2801,50,self-employed,29379,346,high,Delhi,2023-05-28 22:39:56.945591
U2802,51,self-employed,34145,370,high,Mumbai,2024-10-18 22:39:56.945591
U2803,46,student,16451,327,high,Mumbai,2025-02-13 22:39:56.945591
U2804,33,student,6163,332,high,Bangalore,2024-04-29 22:39:56.945591
U2805,55,student,16486,356,high,Kanpur,2020-09-10 22:39:56.945591
U2806,27,student,7722,358,high,Bangalore,2024-06-11 22:39:56.945591
U2807,58,student,18781,317,high,Delhi,2025-04-29 22:39:56.945591
U2808,59,self-employed,146782,774,low,Pune,2025-01-18 22:39:56.945591
U2809,47,student,6476,301,high,Hyderabad,2021-08-20 22:39:56.945591
U2810,50,student,11603,332,high,Bangalore,2025-01-22 22:39:56.945591
U2811,44,salaried,90806,619,medium,Kanpur,2024-12-08 22:39:56.945591
U2812,46,student,9295,306,high,Kanpur,2023-03-11 22:39:56.945591
U2813,65,student,5667,365,high,Bangalore,2022-04-19 22:39:56.945591
U2814,40,student,12763,353,high,Mumbai,2024-10-10 22:39:56.945591
U2815,41,student,9273,360,high,Bangalore,2025-11-07 22:39:56.945591
U2816,26,student,17923,376,high,Kanpur,2020-11-03 22:39:56.945591
U2817,65,salaried,90752,619,medium,Pune,2023-01-30 22:39:56.945591
U2818,20,self-employed,175960,797,low,Bangalore,2022-12-07 22:39:56.945591
U2819,38,self-employed,183320,819,low,Pune,2023-06-12 22:39:56.945591
U2820,47,student,14686,310,high,Mumbai,2021-01-28 22:39:56.945591
U2821,62,salaried,43892,385,high,Delhi,2023-05-22 22:39:56.945591
U2822,29,self-employed,118024,628,medium,Delhi,2022-12-22 22:39:56.945591
U2823,58,student,19069,310,high,Mumbai,2023-11-07 22:39:56.945591
U2824,35,self-employed,181846,871,low,Delhi,2022-05-16 22:39:56.945591
U2825,32,self-employed,55233,482,high,Mumbai,2023-09-09 22:39:56.945591
U2826,62,salaried,28288,354,high,Bangalore,2022-11-28 22:39:56.945591
U2827,32,student,10392,300,high,Pune,2022-10-10 22:39:56.945591
U2828,44,salaried,75098,561,high,Kanpur,2025-06-30 22:39:56.945591
U2829,31,self-employed,28171,336,high,Bangalore,2022-04-23 22:39:56.945591
U2830,23,student,16069,336,high,Kanpur,2024-05-12 22:39:56.945591
U2831,47,salaried,55193,417,high,Delhi,2024-04-01 22:39:56.945591
U2832,25,self-employed,76024,494,high,Hyderabad,2021-07-24 22:39:56.945591
U2833,55,student,11851,333,high,Bangalore,2024-05-25 22:39:56.945591
U2834,49,student,12077,338,high,Hyderabad,2023-12-26 22:39:56.945591
U2835,34,student,15683,305,high,Kanpur,2022-09-14 22:39:56.945591
U2836,51,self-employed,177223,793,low,Pune,2020-10-16 22:39:56.945591
U2837,45,self-employed,72551,551,high,Pune,2024-08-04 22:39:56.945591
U2838,50,salaried,44935,400,high,Hyderabad,2021-11-06 22:39:56.945591
U2839,40,self-employed,133260,746,medium,Pune,2022-05-18 22:39:56.945591
U2840,53,salaried,71335,495,high,Kanpur,2024-07-13 22:39:56.945591
U2841,59,student,16539,390,high,Mumbai,2021-07-10 22:39:56.945591
U2842,56,student,8330,300,high,Mumbai,2022-06-19 22:39:56.945591
U2843,33,self-employed,185817,843,low,Bangalore,2023-09-07 22:39:56.945591
U2844,53,self-employed,182244,884,low,Mumbai,2024-10-27 22:39:56.945591
U2845,64,student,14055,300,high,Pune,2023-05-31 22:39:56.945591
U2846,47,student,15899,391,high,Pune,2021-09-14 22:39:56.945591
U2847,40,salaried,56408,422,high,Bangalore,2025-09-21 22:39:56.945591
U2848,24,salaried,101431,582,high,Bangalore,2022-12-31 22:39:56.945591
U2849,31,salaried,25815,413,high,Delhi,2025-12-19 22:39:56.945591
U2850,48,salaried,88063,606,medium,Hyderabad,2023-11-06 22:39:56.945591
U2851,37,self-employed,171011,830,low,Kanpur,2022-04-10 22:39:56.945591
U2852,64,self-employed,167412,766,low,Hyderabad,2024-02-17 22:39:56.945591
U2853,45,student,12366,300,high,Hyderabad,2024-03-06 22:39:56.945591
U2854,23,salaried,29871,397,high,Kanpur,2025-08-13 22:39:56.945591
U2855,43,student,7687,300,high,Pune,2022-11-12 22:39:56.946735
U2856,35,salaried,50250,487,high,Mumbai,2020-12-18 22:39:56.946735
U2857,42,salaried,94998,563,high,Mumbai,2021-06-19 22:39:56.946735
U2858,47,salaried,113118,688,medium,Hyderabad,2022-08-28 22:39:56.946735
U2859,63,student,18888,397,high,Delhi,2021-11-01 22:39:56.946735
U2860,54,student,14749,302,high,Mumbai,2025-02-23 22:39:56.946735
U2861,19,student,14503,300,high,Bangalore,2025-09-17 22:39:56.946735
U2862,55,self-employed,159547,731,medium,Bangalore,2024-12-22 22:39:56.946735
U2863,39,self-employed,62007,506,high,Pune,2020-10-26 22:39:56.946735
U2864,51,salaried,103473,583,high,Bangalore,2022-12-24 22:39:56.946735
U2865,43,salaried,41571,442,high,Bangalore,2023-10-07 22:39:56.946735
U2866,53,salaried,106607,639,medium,Bangalore,2023-01-25 22:39:56.946735
U2867,65,student,12975,300,high,Pune,2025-08-15 22:39:56.946735
U2868,29,salaried,110537,644,medium,Bangalore,2025-11-30 22:39:56.946735
U2869,52,salaried,116359,652,medium,Kanpur,2023-05-20 22:39:56.946735
U2870,28,student,7822,309,high,Mumbai,2020-10-17 22:39:56.946735
U2871,22,salaried,67216,464,high,Bangalore,2024-07-03 22:39:56.946735
U2872,58,salaried,107287,582,high,Mumbai,2025-04-03 22:39:56.946735
U2873,19,self-employed,41553,412,high,Hyderabad,2025-01-13 22:39:56.946735
U2874,46,student,9558,300,high,Hyderabad,2021-08-04 22:39:56.946735
U2875,46,self-employed,159494,766,low,Hyderabad,2025-05-01 22:39:56.946735
U2876,18,self-employed,89964,617,medium,Kanpur,2024-06-20 22:39:56.946735
U2877,59,student,19224,399,high,Mumbai,2023-04-16 22:39:56.946735
U2878,32,self-employed,162741,762,low,Hyderabad,2021-05-08 22:39:56.946735
U2879,28,self-employed,148285,793,low,Delhi,2021-10-21 22:39:56.946735
U2880,21,student,16501,359,high,Delhi,2023-06-03 22:39:56.946735
U2881,63,salaried,54411,488,high,Kanpur,2024-08-29 22:39:56.946735
U2882,42,self-employed,195243,882,low,Bangalore,2023-05-05 22:39:56.946735
U2883,39,student,18834,320,high,Bangalore,2020-11-05 22:39:56.946735
U2884,45,self-employed,199118,861,low,Kanpur,2022-01-28 22:39:56.946735
U2885,55,salaried,38550,393,high,Delhi,2024-12-30 22:39:56.946735
U2886,42,salaried,71660,517,high,Bangalore,2025-04-15 22:39:56.946735
U2887,23,salaried,93483,601,medium,Kanpur,2020-09-02 22:39:56.946735
U2888,21,salaried,62718,453,high,Bangalore,2024-02-07 22:39:56.946735
U2889,62,student,6572,338,high,Hyderabad,2025-06-13 22:39:56.946735
U2890,40,salaried,51283,449,high,Bangalore,2023-10-11 22:39:56.946735
U2891,42,salaried,71575,501,high,Hyderabad,2021-06-01 22:39:56.946735
U2892,49,self-employed,156675,820,low,Delhi,2021-02-11 22:39:56.946735
U2893,48,self-employed,154397,794,low,Hyderabad,2021-11-27 22:39:56.946735
U2894,63,student,13898,357,high,Mumbai,2024-03-19 22:39:56.946735
U2895,40,salaried,58129,483,high,Kanpur,2023-01-26 22:39:56.946735
U2896,49,student,6776,320,high,Bangalore,2021-04-15 22:39:56.946735
U2897,31,self-employed,33828,451,high,Kanpur,2021-02-05 22:39:56.946735
U2898,64,self-employed,158784,742,medium,Pune,2023-07-15 22:39:56.946735
U2899,31,student,6548,326,high,Hyderabad,2026-01-16 22:39:56.946735
U2900,34,self-employed,173731,868,low,Pune,2024-02-23 22:39:56.946735
U2901,47,self-employed,140421,687,medium,Delhi,2023-01-23 22:39:56.946735
U2902,56,salaried,47555,456,high,Pune,2023-05-15 22:39:56.946735
U2903,23,salaried,88286,574,high,Mumbai,2020-09-20 22:39:56.946735
U2904,19,student,15177,329,high,Mumbai,2024-10-30 22:39:56.946735
U2905,19,salaried,97130,593,high,Mumbai,2021-11-25 22:39:56.946735
U2906,56,student,17925,386,high,Bangalore,2022-06-19 22:39:56.946735
U2907,40,salaried,91259,622,medium,Kanpur,2024-10-09 22:39:56.947686
U2908,29,salaried,37108,418,high,Delhi,2024-03-30 22:39:56.947686
U2909,63,self-employed,142472,766,low,Bangalore,2022-03-22 22:39:56.947686
U2910,41,salaried,103916,622,medium,Kanpur,2022-08-01 22:39:56.947686
U2911,65,salaried,81654,524,high,Kanpur,2023-01-28 22:39:56.947686
U2912,24,student,5309,300,high,Pune,2022-08-05 22:39:56.947686
U2913,20,self-employed,82855,565,high,Kanpur,2023-09-03 22:39:56.947686
U2914,31,self-employed,133008,699,medium,Bangalore,2024-02-01 22:39:56.947686
U2915,62,student,6991,355,high,Delhi,2022-10-20 22:39:56.947686
U2916,40,student,16931,346,high,Delhi,2021-06-13 22:39:56.947686
U2917,31,student,14048,311,high,Bangalore,2022-10-20 22:39:56.947686
U2918,21,salaried,84889,555,high,Pune,2023-01-12 22:39:56.947686
U2919,57,student,14386,373,high,Bangalore,2023-08-04 22:39:56.947686
U2920,38,student,8376,370,high,Mumbai,2024-07-10 22:39:56.947686
U2921,58,self-employed,157100,803,low,Pune,2021-05-01 22:39:56.947686
U2922,58,self-employed,65777,477,high,Kanpur,2025-10-10 22:39:56.947686
U2923,41,self-employed,114939,654,medium,Bangalore,2023-01-09 22:39:56.947686
U2924,53,salaried,106267,579,high,Bangalore,2024-10-08 22:39:56.947686
U2925,39,salaried,38830,396,high,Hyderabad,2024-07-22 22:39:56.947686
U2926,38,salaried,85930,531,high,Pune,2021-07-29 22:39:56.947686
U2927,43,salaried,29092,394,high,Hyderabad,2021-04-10 22:39:56.947686
U2928,53,student,5987,320,high,Pune,2022-04-18 22:39:56.947686
U2929,38,student,19110,311,high,Pune,2024-01-16 22:39:56.947686
U2930,35,self-employed,47980,410,high,Hyderabad,2025-09-23 22:39:56.947686
U2931,57,salaried,119451,655,medium,Hyderabad,2023-04-24 22:39:56.947686
U2932,32,salaried,78662,535,high,Hyderabad,2024-09-13 22:39:56.947686
U2933,45,student,16510,339,high,Mumbai,2024-07-12 22:39:56.947686
U2934,58,self-employed,37569,400,high,Delhi,2025-09-22 22:39:56.947686
U2935,50,student,14770,330,high,Mumbai,2025-06-11 22:39:56.947686
U2936,60,salaried,62028,458,high,Kanpur,2024-06-02 22:39:56.947686
U2937,61,student,18885,382,high,Hyderabad,2023-12-21 22:39:56.947686
U2938,34,student,5436,300,high,Kanpur,2025-12-27 22:39:56.947686
U2939,43,student,11933,311,high,Kanpur,2022-12-21 22:39:56.947686
U2940,55,student,8519,306,high,Mumbai,2021-05-25 22:39:56.947686
U2941,46,student,12014,356,high,Mumbai,2022-08-07 22:39:56.947686
U2942,25,student,15856,323,high,Mumbai,2024-02-23 22:39:56.947686
U2943,32,self-employed,58466,432,high,Pune,2021-03-28 22:39:56.947686
U2944,61,self-employed,62759,504,high,Hyderabad,2024-11-13 22:39:56.947686
U2945,43,salaried,55558,429,high,Delhi,2024-01-21 22:39:56.947686
U2946,55,student,6389,336,high,Mumbai,2022-06-01 22:39:56.947686
U2947,56,salaried,41035,386,high,Delhi,2020-10-14 22:39:56.947686
U2948,21,student,9155,322,high,Hyderabad,2022-01-17 22:39:56.947686
U2949,49,self-employed,186085,872,low,Hyderabad,2022-04-05 22:39:56.947686
U2950,56,student,13889,380,high,Bangalore,2025-10-31 22:39:56.947686
U2951,59,self-employed,157363,722,medium,Hyderabad,2025-09-26 22:39:56.947686
U2952,22,self-employed,166518,801,low,Bangalore,2023-02-08 22:39:56.947686
U2953,51,salaried,69181,525,high,Delhi,2021-03-24 22:39:56.947686
U2954,38,salaried,117049,691,medium,Pune,2024-11-08 22:39:56.947686
U2955,65,self-employed,140716,759,low,Mumbai,2022-09-11 22:39:56.947686
U2956,39,salaried,97670,628,medium,Mumbai,2023-11-20 22:39:56.947686
U2957,54,student,19172,349,high,Hyderabad,2021-02-11 22:39:56.947686
U2958,27,self-employed,40759,456,high,Delhi,2022-08-18 22:39:56.947686
U2959,53,salaried,72369,562,high,Delhi,2025-06-04 22:39:56.947686
U2960,44,student,17345,348,high,Bangalore,2024-04-16 22:39:56.947686
U2961,55,salaried,92699,574,high,Kanpur,2021-04-13 22:39:56.947686
U2962,21,student,12245,300,high,Mumbai,2025-03-06 22:39:56.947686
U2963,56,self-employed,21004,369,high,Pune,2021-01-18 22:39:56.947686
U2964,36,salaried,118773,610,medium,Delhi,2024-09-21 22:39:56.947686
U2965,31,self-employed,90357,530,high,Mumbai,2022-02-02 22:39:56.947686
U2966,29,salaried,82030,517,high,Bangalore,2024-01-21 22:39:56.947686
U2967,31,salaried,48297,414,high,Mumbai,2021-10-18 22:39:56.947686
